ID|CODE|TRANSLATION[it]
phidic.arpav.imp.terra.tipologiaie.41_V0|41|41 PARAFULMINI
phidic.arpav.imp.terra.tipologiaie.42_V0|42|42 SUPERFICI
phidic.arpav.imp.terra.tipologiaie.43_V0|43|43 ISOLANTI
phidic.arpav.imp.terra.tipologiaie.44_V0|44|44 ISOLANTI
phidic.arpav.imp.terra.tipologiaie.45_V0|45|45 METALLICHE
phidic.arpav.imp.terra.tipologiaie.46_V0|46|46 SERBATOI
phidic.arpav.imp.terra.tipologiaie.47_V0|47|47 CANTIERI
phidic.arpav.imp.terra.tipologiaie.48_V0|48|48 STRUTTURE AUTOPROTETTE
