ID|CODE|TRANSLATION[it]
arpav.imp.ascensori.corsa.01_V0|0|FINO A 10
arpav.imp.ascensori.corsa.02_V0|1|DA 11 A 20
arpav.imp.ascensori.corsa.03_V0|2|DA 21 A 30
arpav.imp.ascensori.corsa.04_V0|3|DA 31 A 40
arpav.imp.ascensori.corsa.05_V0|4|DA 41 A 50
arpav.imp.ascensori.corsa.06_V0|5|DA 51 A 60
arpav.imp.ascensori.corsa.07_V0|6|DA 61 A 70
arpav.imp.ascensori.corsa.08_V0|7|DA 71 A 80
arpav.imp.ascensori.corsa.09_V0|8|DA 81 A 90
arpav.imp.ascensori.corsa.10_V0|9|OLTRE 90
