ID|CODE|TRANSLATION[it]
arpav.imp.sollevamento.type1.01_V0|01|D - Scale aeree ad incl. variabile
arpav.imp.sollevamento.type1.02_V0|02|E - Ponti sviluppabili su carro
arpav.imp.sollevamento.type1.03_V0|03|F - Ponti sospesi
arpav.imp.sollevamento.type1.04_V0|04|G - Argani per ponti sospesi
arpav.imp.sollevamento.type1.05_V0|05|H - Idroestrattori
arpav.imp.sollevamento.type1.06_V0|06|I - Gru
arpav.imp.sollevamento.type1.07_V0|07|L - Argani e paranchi
