ID|CODE|TRANSLATION[it]
arpav.imp.imptype.01_V0|01|Apparecchi a pressione
arpav.imp.imptype.02_V0|02|Impianti di riscaldamento
arpav.imp.imptype.03_V0|03|Ascensori e montacarichi
arpav.imp.imptype.04_V0|04|Apparecchi di sollevamento
arpav.imp.imptype.05_V0|05|Impianti elettrici
