ID|CODE|TRANSLATION[it]
arpav.imp.ascensori.trazione.01_V0|0|FRIZ. ALTO
arpav.imp.ascensori.trazione.02_V0|1|FRIZ. BASSO
arpav.imp.ascensori.trazione.03_V0|2|FRIZ. LATERALE
arpav.imp.ascensori.trazione.04_V0|3|TAMB. ALTO
arpav.imp.ascensori.trazione.05_V0|4|TAMB. BASSO
arpav.imp.ascensori.trazione.06_V0|5|TAMB. LATERALE
arpav.imp.ascensori.trazione.07_V0|6|FRIZ. TEST
arpav.imp.ascensori.trazione.08_V0|7|ALTRI TIPI
