ID|CODE|TRANSLATION[it]
arpav.ver.catrischio.01_V0|01|Rischio I
arpav.ver.catrischio.02_V0|02|Rischio II
arpav.ver.catrischio.03_V0|03|Rischio III
arpav.ver.catrischio.04_V0|04|Rischio IV
