ID|CODE|TRANSLATION[it]
arpav.ver.aliquota.01_V0|01|IVA 22%
arpav.ver.aliquota.02_V0|02|Fuori campo IVA
arpav.ver.aliquota.03_V0|03|Non imponibile - art. 8
