ID|CODE|TRANSLATION[it]
arpav.imp.ascensori.distanze.01_V0|0|ZONA BELTRAMIN
arpav.imp.ascensori.distanze.02_V0|1|ZONA FIORNINI
arpav.imp.ascensori.distanze.03_V0|2|ZONA EX BELTRAMIN
arpav.imp.ascensori.distanze.04_V0|3|ZONA MILAZZO
arpav.imp.ascensori.distanze.05_V0|4|ZONA MARITAN
arpav.imp.ascensori.distanze.06_V0|6|ZONA LIBERA
