ID|CODE|TRANSLATION[it]
arpav.imp.ascensori.manovra.01_V0|01|INTERNA
arpav.imp.ascensori.manovra.02_V0|02|UNIVERSALE
arpav.imp.ascensori.manovra.03_V0|03|LIMITATA
arpav.imp.ascensori.manovra.04_V0|04|SIMPL. PARZIALE
arpav.imp.ascensori.manovra.05_V0|05|SIMPLEX
arpav.imp.ascensori.manovra.06_V0|06|DUPLEX
arpav.imp.ascensori.manovra.07_V0|07|TRIPLEX
arpav.imp.ascensori.manovra.08_V0|08|MULTIPLA
arpav.imp.ascensori.manovra.09_V0|09|ALTRE
