11/10/2017 10:32:20,081 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 13. Target id: 845. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:20 CEST 2017
11/10/2017 10:32:20,650 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 14. Target id: 846. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:20 CEST 2017
11/10/2017 10:32:21,497 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 15. Target id: 847. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:21 CEST 2017
11/10/2017 10:32:22,313 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 16. Target id: 848. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:22 CEST 2017
11/10/2017 10:32:23,481 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 17. Target id: 849. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:23 CEST 2017
11/10/2017 10:32:24,349 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 18. Target id: 850. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:24 CEST 2017
11/10/2017 10:32:25,133 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 19. Target id: 851. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:25 CEST 2017
11/10/2017 10:32:25,911 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 20. Target id: 852. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:25 CEST 2017
11/10/2017 10:32:26,964 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 21. Target id: 853. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:26 CEST 2017
11/10/2017 10:32:28,612 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 22. Target id: 854. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:28 CEST 2017
11/10/2017 10:32:29,233 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 23. Target id: 855. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:29 CEST 2017
11/10/2017 10:32:29,896 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 24. Target id: 856. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:29 CEST 2017
11/10/2017 10:32:30,495 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 25. Target id: 857. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:30 CEST 2017
11/10/2017 10:32:31,048 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 26. Target id: 858. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:31 CEST 2017
11/10/2017 10:32:31,863 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 27. Target id: 859. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:31 CEST 2017
11/10/2017 10:32:32,679 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 28. Target id: 860. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:32 CEST 2017
11/10/2017 10:32:33,394 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 29. Target id: 861. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:33 CEST 2017
11/10/2017 10:32:34,210 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 30. Target id: 862. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:34 CEST 2017
11/10/2017 10:32:35,063 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 31. Target id: 863. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:35 CEST 2017
11/10/2017 10:32:35,648 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 32. Target id: 864. Imported by PazientiImporter050112 on date Wed Oct 11 10:32:35 CEST 2017
11/10/2017 10:37:06,992 | ERROR |com.phi.db.importer.EntityManagerUtilities|> missing operation, use switch like -maps, -prat ... see manual.odt
11/10/2017 10:37:06,994 | INFO  |com.phi.db.importer.EntityManagerUtilities|> Creating connection to: jdbc:oracle:thin:@10.172.1.61:1521:DRACO10 with username: SORVES
11/10/2017 10:37:09,233 | INFO  |com.phi.db.importer.EntityManagerUtilities|> Creating connection to: jdbc:mysql://10.172.44.105/exp_spisal with username: spisal
11/10/2017 10:37:13,811 | INFO  |com.phi.db.importer.Importer|> Starting Importer
11/10/2017 10:37:15,790 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 33. Target id: 865. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:15 CEST 2017
11/10/2017 10:37:16,390 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 34. Target id: 866. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:16 CEST 2017
11/10/2017 10:37:17,027 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 35. Target id: 867. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:16 CEST 2017
11/10/2017 10:37:17,642 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 36. Target id: 868. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:17 CEST 2017
11/10/2017 10:37:18,227 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 37. Target id: 869. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:18 CEST 2017
11/10/2017 10:37:18,811 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 38. Target id: 870. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:18 CEST 2017
11/10/2017 10:37:19,459 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 39. Target id: 871. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:19 CEST 2017
11/10/2017 10:37:20,043 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 40. Target id: 872. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:19 CEST 2017
11/10/2017 10:37:20,842 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 41. Target id: 873. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:20 CEST 2017
11/10/2017 10:37:21,589 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 42. Target id: 874. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:21 CEST 2017
11/10/2017 10:37:22,310 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 43. Target id: 875. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:22 CEST 2017
11/10/2017 10:37:22,910 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 44. Target id: 876. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:22 CEST 2017
11/10/2017 10:37:23,488 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 45. Target id: 877. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:23 CEST 2017
11/10/2017 10:37:24,125 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 46. Target id: 878. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:24 CEST 2017
11/10/2017 10:37:24,725 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 47. Target id: 879. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:24 CEST 2017
11/10/2017 10:37:25,325 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 48. Target id: 880. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:25 CEST 2017
11/10/2017 10:37:26,187 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 49. Target id: 881. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:26 CEST 2017
11/10/2017 10:37:26,824 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 50. Target id: 882. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:26 CEST 2017
11/10/2017 10:37:27,424 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 51. Target id: 883. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:27 CEST 2017
11/10/2017 10:37:28,024 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 52. Target id: 884. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:27 CEST 2017
11/10/2017 10:37:28,608 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 53. Target id: 885. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:28 CEST 2017
11/10/2017 10:37:29,224 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 54. Target id: 886. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:29 CEST 2017
11/10/2017 10:37:29,808 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 55. Target id: 887. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:29 CEST 2017
11/10/2017 10:37:30,455 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 56. Target id: 888. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:30 CEST 2017
11/10/2017 10:37:31,039 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 57. Target id: 889. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:31 CEST 2017
11/10/2017 10:37:31,623 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 58. Target id: 890. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:31 CEST 2017
11/10/2017 10:37:32,223 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 59. Target id: 891. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:32 CEST 2017
11/10/2017 10:37:32,807 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 60. Target id: 892. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:32 CEST 2017
11/10/2017 10:37:33,653 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 61. Target id: 893. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:33 CEST 2017
11/10/2017 10:37:34,285 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 62. Target id: 894. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:34 CEST 2017
11/10/2017 10:37:34,902 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 63. Target id: 895. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:34 CEST 2017
11/10/2017 10:37:35,738 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 64. Target id: 896. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:35 CEST 2017
11/10/2017 10:37:36,338 | INFO  |com.phi.db.importer.SorvesImporter|> New imported object. Source id: 65. Target id: 897. Imported by PazientiImporter050112 on date Wed Oct 11 10:37:36 CEST 2017
